Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
358.2361, -1.099889, 1.588005, 0.06678821, 1.081982, 0.7870388, -0.8464149, 0.1476423, 0.6296799, -0.03048011, 0.01603517, -0.05500009, 0.05488105, 
358.286, -1.099872, 1.588005, 0.06963386, 1.081982, 0.7868991, -0.8458564, 0.1476476, 0.6238679, -0.03047111, 0.01603755, -0.05499996, 0.05488663, 
358.336, -1.099819, 1.58797, 0.07200696, 1.081982, 0.7866199, -0.845455, 0.1476478, 0.6189985, -0.03046309, 0.01604187, -0.05499998, 0.054891, 
358.386, -1.099837, 1.587953, 0.0739776, 1.081999, 0.7863407, -0.8451408, 0.1476531, 0.6149493, -0.0304542, 0.01604032, -0.05499842, 0.05489579, 
358.436, -1.099906, 1.587918, 0.07958867, 1.082017, 0.7868642, -0.8439365, 0.1476532, 0.606659, -0.03043709, 0.01604486, -0.05499755, 0.05489988, 
358.486, -1.099889, 1.587901, 0.08438779, 1.082017, 0.7869689, -0.8431336, 0.1476527, 0.5996777, -0.03042387, 0.01604836, -0.05499645, 0.05490544, 
358.536, -1.099854, 1.587901, 0.08838762, 1.082017, 0.7868294, -0.8425577, 0.1476563, 0.5938658, -0.03041123, 0.01605, -0.05499431, 0.0549107, 
358.586, -1.099837, 1.587883, 0.0917169, 1.082034, 0.7865676, -0.8421562, 0.147659, 0.5889963, -0.0304, 0.01605131, -0.0549913, 0.05491574, 
358.636, -1.099837, 1.587883, 0.09448864, 1.082034, 0.7862708, -0.8418596, 0.1476609, 0.5849471, -0.03039188, 0.01605254, -0.05498796, 0.05492009, 
358.6859, -1.099906, 1.587866, 0.1007631, 1.082034, 0.7867944, -0.8406204, 0.1476577, 0.5766568, -0.03037528, 0.01605733, -0.05498555, 0.05492383, 
358.7359, -1.099889, 1.587866, 0.1061137, 1.082034, 0.7868991, -0.8398175, 0.1476572, 0.5696754, -0.03036934, 0.01606045, -0.05498294, 0.05492941, 
358.7859, -1.099854, 1.587848, 0.1105747, 1.082052, 0.786742, -0.839259, 0.1476584, 0.5638635, -0.03035224, 0.01606405, -0.0549797, 0.05493465, 
358.8359, -1.099837, 1.587831, 0.1142879, 1.082052, 0.7864802, -0.8388401, 0.147659, 0.5589941, -0.03034778, 0.01606872, -0.05497575, 0.05493949, 
358.8859, -1.099819, 1.587831, 0.117379, 1.082052, 0.7861835, -0.838526, 0.1476588, 0.5549449, -0.03034616, 0.01607238, -0.05497165, 0.05494384, 
358.9359, -1.099889, 1.587813, 0.1239219, 1.082069, 0.7867072, -0.8373042, 0.1476556, 0.5466546, -0.03033976, 0.01608073, -0.05496849, 0.05494765, 
358.9859, -1.099837, 1.587778, 0.1294971, 1.082069, 0.7867944, -0.8365014, 0.1476516, 0.5396733, -0.03033252, 0.01608738, -0.0549655, 0.05495293, 
359.0359, -1.099819, 1.587796, 0.1341446, 1.082069, 0.7866373, -0.8359255, 0.1476519, 0.5338439, -0.03032953, 0.01609292, -0.05496172, 0.05495813, 
359.0858, -1.099802, 1.587796, 0.1380134, 1.082069, 0.7863755, -0.8355066, 0.1476515, 0.5289918, -0.03032716, 0.01609765, -0.05495728, 0.05496313, 
359.1358, -1.099802, 1.587796, 0.1412341, 1.082069, 0.7860789, -0.8351924, 0.1476503, 0.5249252, -0.03032506, 0.01610169, -0.05495269, 0.05496756, 
359.1858, -1.099872, 1.587778, 0.1474793, 1.082087, 0.7866024, -0.8339707, 0.1476464, 0.5166349, -0.03032041, 0.01610966, -0.05494929, 0.05497134, 
359.2358, -1.099837, 1.587778, 0.1527937, 1.082087, 0.7866897, -0.8331504, 0.1476426, 0.5096536, -0.03031626, 0.01611639, -0.0549459, 0.05497678, 
359.2858, -1.099802, 1.587778, 0.1572228, 1.082087, 0.7865326, -0.8325918, 0.1476422, 0.5038416, -0.030314, 0.01612195, -0.05494191, 0.05498205, 
359.3358, -1.099802, 1.587778, 0.1609104, 1.082087, 0.7862708, -0.832173, 0.1476413, 0.4989722, -0.03031258, 0.0161269, -0.05493722, 0.05498705, 
359.3858, -1.099784, 1.587778, 0.1639802, 1.082087, 0.7859741, -0.8318588, 0.1476401, 0.494923, -0.03031148, 0.01613084, -0.05493238, 0.05499157, 
359.4358, -1.099872, 1.587778, 0.166536, 1.082087, 0.7864802, -0.8306196, 0.1476347, 0.4866152, -0.03031049, 0.01613418, -0.05492882, 0.05499544, 
359.4857, -1.099837, 1.587778, 0.1686628, 1.082087, 0.786585, -0.8298168, 0.1476312, 0.4796514, -0.03030972, 0.01613695, -0.05492538, 0.05499999, 
359.5357, -1.099819, 1.587778, 0.1704351, 1.082087, 0.7864279, -0.8292409, 0.1476309, 0.473822, -0.03030906, 0.01613922, -0.05492108, 0.05500003, 
359.5857, -1.099802, 1.587778, 0.1719098, 1.082087, 0.7861661, -0.828822, 0.1476307, 0.46897, -0.03030847, 0.01614117, -0.05491638, 0.05499995, 
359.6357, -1.099802, 1.587796, 0.1731376, 1.082087, 0.7858694, -0.8285078, 0.1476302, 0.4649033, -0.03030765, 0.01614286, -0.05491127, 0.05499993, 
359.6857, -1.099872, 1.587778, 0.17416, 1.082087, 0.7863755, -0.8272861, 0.1476259, 0.456613, -0.03030715, 0.01614412, -0.05490759, 0.05500005, 
359.7357, -1.099837, 1.587778, 0.1750102, 1.082087, 0.7864802, -0.8264658, 0.1476228, 0.4496317, -0.0303067, 0.01614519, -0.05490417, 0.05499997, 
359.7857, -1.099802, 1.587778, 0.1757192, 1.082087, 0.7863232, -0.8259072, 0.1476234, 0.4438198, -0.03030638, 0.01614609, -0.05489981, 0.05500001, 
359.8357, -1.099802, 1.587796, 0.1763091, 1.082087, 0.7860613, -0.8254884, 0.1476238, 0.4389503, -0.03030582, 0.01614691, -0.05489489, 0.05499998, 
359.8857, -1.099784, 1.587796, 0.1768002, 1.082087, 0.7857647, -0.8251916, 0.147624, 0.4349011, -0.03030587, 0.01614738, -0.05488976, 0.05499997, 
359.9356, -1.099872, 1.587778, 0.1772093, 1.082087, 0.7862708, -0.8239525, 0.1476201, 0.4266108, -0.03030559, 0.01614807, -0.05488601, 0.05500004, 
359.9856, -1.099837, 1.587778, 0.1775487, 1.082087, 0.7863755, -0.8231496, 0.1476174, 0.4196295, -0.03030529, 0.01614852, -0.05488257, 0.05499995, 
360.0356, -1.099802, 1.587796, 0.1778326, 1.082087, 0.7862185, -0.8225737, 0.1476184, 0.4138176, -0.0303052, 0.01614889, -0.05487813, 0.05500003, 
360.0856, -1.099802, 1.587796, 0.1780687, 1.082087, 0.7859567, -0.8221722, 0.1476195, 0.4089481, -0.03030518, 0.01614911, -0.05487321, 0.05500004, 
360.1356, -1.099784, 1.587796, 0.1782649, 1.082087, 0.78566, -0.8218581, 0.1476199, 0.4048989, -0.03030496, 0.01614936, -0.05486794, 0.05500003, 
360.1856, -1.099854, 1.587778, 0.1784289, 1.082087, 0.7861835, -0.8206364, 0.1476164, 0.3966086, -0.03030474, 0.01614959, -0.0548644, 0.05500002, 
360.2356, -1.099837, 1.587778, 0.1785641, 1.082087, 0.7862708, -0.8198161, 0.1476139, 0.3896273, -0.03030453, 0.01614969, -0.05486077, 0.05500003, 
360.2856, -1.099802, 1.587778, 0.1786778, 1.082087, 0.7861137, -0.8192575, 0.1476157, 0.3838153, -0.03030451, 0.01614976, -0.05485637, 0.05500002, 
360.3355, -1.099802, 1.587796, 0.1787724, 1.082087, 0.785852, -0.8188387, 0.1476165, 0.3789459, -0.03030448, 0.01615006, -0.05485139, 0.05499999, 
360.3855, -1.099784, 1.587796, 0.1788508, 1.082087, 0.7855552, -0.8185419, 0.1476171, 0.3748967, -0.03030458, 0.01615002, -0.05484614, 0.05500005, 
360.4355, -1.099854, 1.587778, 0.1789166, 1.082087, 0.7860789, -0.8173028, 0.1476136, 0.3666064, -0.0303044, 0.01615019, -0.05484241, 0.055, 
360.4855, -1.099837, 1.587778, 0.17897, 1.082087, 0.7861661, -0.8164999, 0.1476117, 0.3596251, -0.03030426, 0.01615024, -0.05483884, 0.05499997, 
360.5355, -1.099802, 1.587796, 0.179016, 1.082087, 0.7860265, -0.8159414, 0.147613, 0.3537957, -0.03030433, 0.01615029, -0.05483443, 0.05500001, 
360.5855, -1.099802, 1.587796, 0.1790538, 1.082087, 0.7857647, -0.8155226, 0.1476142, 0.3489437, -0.03030435, 0.01615029, -0.05482951, 0.05500001, 
360.6355, -1.099784, 1.587796, 0.1790853, 1.082087, 0.785468, -0.8152258, 0.1476151, 0.3448945, -0.03030418, 0.01615036, -0.05482409, 0.055, 
360.6855, -1.099854, 1.587778, 0.1791114, 1.082087, 0.7859741, -0.8139867, 0.1476117, 0.3366042, -0.03030411, 0.0161504, -0.05482044, 0.05500001, 
360.7354, -1.099837, 1.587778, 0.1791325, 1.082087, 0.7860789, -0.8131838, 0.1476097, 0.3296229, -0.0303041, 0.01615046, -0.05481682, 0.05500005, 
360.7854, -1.099802, 1.587778, 0.1791514, 1.082087, 0.7859218, -0.8126253, 0.1476111, 0.3238109, -0.0303042, 0.01615035, -0.05481249, 0.05499999, 
360.8354, -1.099802, 1.587796, 0.1791665, 1.082087, 0.78566, -0.8122064, 0.1476124, 0.3189415, -0.03030404, 0.01615042, -0.05480744, 0.055, 
360.8854, -1.099784, 1.587796, 0.179179, 1.082087, 0.7853633, -0.8119097, 0.1476134, 0.3148923, -0.03030414, 0.01615044, -0.05480203, 0.05500004, 
360.9354, -1.099872, 1.587778, 0.1791897, 1.082087, 0.7858868, -0.8106706, 0.1476101, 0.306602, -0.03030402, 0.01615048, -0.05479842, 0.05499998, 
360.9854, -1.099837, 1.587778, 0.1791976, 1.082087, 0.7859741, -0.8098677, 0.147608, 0.2996381, -0.03030411, 0.01615053, -0.05479488, 0.05499998, 
361.0354, -1.099802, 1.587796, 0.1792053, 1.082087, 0.7858345, -0.8093091, 0.1476096, 0.2938087, -0.03030419, 0.01615039, -0.05479043, 0.05499996, 
361.0854, -1.099802, 1.587796, 0.1792113, 1.082087, 0.7855726, -0.8088903, 0.1476109, 0.2889567, -0.03030432, 0.01615043, -0.05478542, 0.05500001, 
361.1353, -1.099784, 1.587796, 0.1792163, 1.082087, 0.7852585, -0.8085936, 0.1476117, 0.2849075, -0.03030424, 0.01615055, -0.05477989, 0.05499998, 
361.1853, -1.099872, 1.587778, 0.1792209, 1.082087, 0.7857821, -0.8073544, 0.1476083, 0.2766172, -0.03030419, 0.01615049, -0.05477633, 0.05500003, 
361.2353, -1.099837, 1.587778, 0.1792237, 1.082087, 0.7858868, -0.8065516, 0.1476064, 0.2696359, -0.03030389, 0.01615052, -0.05477273, 0.05500003, 
361.2853, -1.099802, 1.587796, 0.1792269, 1.082087, 0.7857298, -0.805993, 0.1476081, 0.2638065, -0.03030407, 0.01615046, -0.05476842, 0.05499994, 
361.3353, -1.099802, 1.587796, 0.1792296, 1.082087, 0.785468, -0.8055741, 0.1476095, 0.2589545, -0.03030421, 0.01615047, -0.05476322, 0.05499993, 
361.3853, -1.099784, 1.587796, 0.1792316, 1.082087, 0.7851713, -0.8052775, 0.1476103, 0.2549053, -0.03030412, 0.0161506, -0.05475774, 0.05500006, 
361.4353, -1.099872, 1.587778, 0.1792335, 1.082087, 0.7856948, -0.8040383, 0.1476068, 0.246615, -0.03030395, 0.0161506, -0.05475408, 0.05499997, 
361.4853, -1.099837, 1.587778, 0.1792339, 1.082087, 0.7857821, -0.8032354, 0.1476052, 0.2396337, -0.03030404, 0.01615048, -0.05475063, 0.05499996, 
361.5352, -1.099819, 1.587796, 0.1792357, 1.082087, 0.7856425, -0.802677, 0.1476067, 0.2338218, -0.03030401, 0.01615049, -0.05474615, 0.05499995, 
361.5852, -1.099802, 1.587796, 0.1792367, 1.082087, 0.7853807, -0.802258, 0.1476078, 0.2289523, -0.0303042, 0.0161505, -0.05474108, 0.05499999, 
361.6352, -1.099802, 1.587796, 0.1792375, 1.082087, 0.7850665, -0.8019614, 0.1476086, 0.2249031, -0.03030402, 0.0161505, -0.05473557, 0.05499995, 
361.6852, -1.099872, 1.587778, 0.1792382, 1.082087, 0.7855902, -0.8007221, 0.1476055, 0.2166128, -0.0303039, 0.0161506, -0.05473191, 0.055, 
361.7352, -1.099837, 1.587778, 0.1792382, 1.082087, 0.7856948, -0.7999193, 0.1476035, 0.2096315, -0.03030388, 0.01615052, -0.0547284, 0.05500004, 
361.7852, -1.099802, 1.587796, 0.1792391, 1.082087, 0.7855378, -0.7993433, 0.1476051, 0.2038196, -0.03030393, 0.01615052, -0.05472403, 0.05499998, 
361.8352, -1.099802, 1.587796, 0.1792395, 1.082087, 0.785276, -0.7989419, 0.1476065, 0.1989501, -0.03030391, 0.01615048, -0.05471884, 0.05499998, 
361.8852, -1.099784, 1.587796, 0.1792398, 1.082087, 0.7849793, -0.7986452, 0.1476073, 0.1949009, -0.03030399, 0.01615048, -0.05471335, 0.055, 
361.9352, -1.099872, 1.587778, 0.1792404, 1.082087, 0.7855029, -0.797406, 0.1476041, 0.1866106, -0.03030403, 0.01615052, -0.05470968, 0.05500001, 
361.9851, -1.099837, 1.587778, 0.1792398, 1.082087, 0.7855902, -0.7966031, 0.1476022, 0.1796467, -0.03030387, 0.01615048, -0.05470625, 0.055, 
362.0351, -1.099819, 1.587796, 0.1792406, 1.082087, 0.7854505, -0.7960272, 0.1476036, 0.1738173, -0.03030383, 0.01615049, -0.05470191, 0.05499998, 
362.0851, -1.099802, 1.587796, 0.1792406, 1.082087, 0.7851713, -0.7956257, 0.1476049, 0.1689653, -0.03030415, 0.0161504, -0.05469667, 0.055, 
362.1351, -1.099802, 1.587796, 0.1792409, 1.082087, 0.7848746, -0.7953291, 0.1476059, 0.1648987, -0.03030407, 0.01615048, -0.05469102, 0.05500005, 
362.1851, -1.099872, 1.587778, 0.179241, 1.082087, 0.7853982, -0.7940899, 0.1476024, 0.1566084, -0.03030396, 0.01615052, -0.05468748, 0.05500002, 
362.2351, -1.099837, 1.587778, 0.1792404, 1.082087, 0.7855029, -0.793287, 0.1476007, 0.1496445, -0.03030375, 0.01615056, -0.05468411, 0.05500001, 
362.2851, -1.099819, 1.587796, 0.1792409, 1.082087, 0.7853459, -0.7927111, 0.1476023, 0.1438151, -0.03030387, 0.01615044, -0.05467971, 0.05499997, 
362.3351, -1.099802, 1.587796, 0.1792411, 1.082087, 0.7850839, -0.7923096, 0.1476035, 0.1389631, -0.03030391, 0.0161506, -0.05467449, 0.055, 
362.385, -1.099802, 1.587796, 0.1792411, 1.082087, 0.7847873, -0.792013, 0.1476043, 0.134914, -0.03030397, 0.01615052, -0.05466894, 0.05500002, 
362.435, -1.099872, 1.587778, 0.1792414, 1.082087, 0.7852934, -0.7907737, 0.1476009, 0.1266236, -0.03030378, 0.01615051, -0.0546653, 0.05500004, 
362.485, -1.099837, 1.587778, 0.1792406, 1.082087, 0.7853982, -0.7899709, 0.1475993, 0.1196423, -0.03030391, 0.01615047, -0.0546619, 0.05500003, 
362.535, -1.099819, 1.587796, 0.1792412, 1.082087, 0.7852585, -0.789395, 0.1476008, 0.1138129, -0.03030393, 0.01615048, -0.05465753, 0.055, 
362.585, -1.099802, 1.587796, 0.1792413, 1.082087, 0.7849793, -0.7889935, 0.147602, 0.1089609, -0.03030415, 0.01615055, -0.05465233, 0.05500001, 
362.635, -1.099802, 1.587796, 0.1792413, 1.082087, 0.7846826, -0.7886968, 0.1476028, 0.1049117, -0.03030404, 0.01615052, -0.05464676, 0.05500002, 
362.685, -1.099872, 1.587778, 0.1792414, 1.082087, 0.7852061, -0.7874576, 0.1475999, 0.09662142, -0.03030395, 0.01615051, -0.05464327, 0.05500006, 
362.735, -1.099837, 1.587778, 0.1792407, 1.082087, 0.7853109, -0.7866548, 0.1475978, 0.08964011, -0.03030392, 0.01615056, -0.05463986, 0.05499999, 
362.7849, -1.099819, 1.587796, 0.1792413, 1.082087, 0.7851538, -0.7860789, 0.1475993, 0.08382817, -0.0303039, 0.01615051, -0.05463549, 0.05499997, 
362.8349, -1.099802, 1.587796, 0.1792414, 1.082087, 0.784892, -0.7856774, 0.1476004, 0.0789587, -0.030304, 0.01615045, -0.05463025, 0.05500005, 
362.8849, -1.099802, 1.587796, 0.1792411, 1.082087, 0.7845953, -0.7853807, 0.1476016, 0.07490953, -0.03030406, 0.01615044, -0.05462478, 0.05499995, 
362.9349, -1.099872, 1.587778, 0.1792417, 1.082087, 0.7851015, -0.7841415, 0.1475981, 0.06661922, -0.03030388, 0.01615059, -0.05462111, 0.05500005, 
362.9849, -1.099837, 1.587778, 0.1792407, 1.082087, 0.7852061, -0.7833387, 0.1475965, 0.0596379, -0.03030399, 0.01615047, -0.05461781, 0.05500004, 
363.0349, -1.099819, 1.587796, 0.1792414, 1.082087, 0.7850665, -0.7827627, 0.1475979, 0.05382596, -0.03030388, 0.01615049, -0.05461347, 0.05499998, 
363.0849, -1.099802, 1.587796, 0.1792414, 1.082087, 0.7847873, -0.7823613, 0.1475991, 0.04897394, -0.03030412, 0.0161504, -0.05460834, 0.05500003, 
363.1349, -1.099802, 1.587796, 0.1792414, 1.082087, 0.7844906, -0.7820646, 0.1475999, 0.04490732, -0.03030396, 0.01615051, -0.05460272, 0.05499998, 
363.1848, -1.099854, 1.587778, 0.1792416, 1.082087, 0.7849095, -0.780965, 0.1475972, 0.03728023, -0.03030399, 0.01615058, -0.05459895, 0.05499997, 
363.2348, -1.099837, 1.587778, 0.1792409, 1.082087, 0.7849618, -0.780232, 0.1475956, 0.03083997, -0.03030376, 0.01615051, -0.05459515, 0.055, 
363.2848, -1.099819, 1.587778, 0.1792412, 1.082087, 0.7847873, -0.7797258, 0.1475973, 0.02548181, -0.03030395, 0.01615048, -0.05459066, 0.05500003, 
363.3348, -1.099802, 1.587796, 0.1792414, 1.082087, 0.7845255, -0.7793593, 0.147598, 0.02101376, -0.03030389, 0.01615047, -0.05458551, 0.055, 
363.3848, -1.099802, 1.587778, 0.1792413, 1.082087, 0.7842462, -0.7790801, 0.1475987, 0.01727876, -0.03030393, 0.0161506, -0.05457994, 0.05500002, 
363.4348, -1.099627, 1.584061, 0.1792418, 1.08638, 0.7839496, -0.7788706, 0.1475993, 0.01415462, -0.03030305, 0.01615115, -0.05457475, 0.05499999, 
363.4848, -1.099592, 1.580919, 0.1792431, 1.089993, 0.7836878, -0.7787136, 0.147599, 0.01157153, -0.03030238, 0.0161512, -0.05456912, 0.05499999, 
363.5348, -1.09961, 1.578266, 0.1792436, 1.092995, 0.7834609, -0.7785739, 0.1475981, 0.009407324, -0.03030296, 0.0161512, -0.05456335, 0.05500007, 
363.5847, -1.099645, 1.57605, 0.1792436, 1.095491, 0.7832514, -0.7784692, 0.1475972, 0.007592182, -0.03030257, 0.01615087, -0.05455787, 0.05500002, 
363.6347, -1.09968, 1.5742, 0.1792436, 1.097568, 0.7830769, -0.7783819, 0.1475962, 0.006091199, -0.03030278, 0.01615064, -0.05455299, 0.05500003, 
363.6847, -1.09954, 1.568929, 0.1792442, 1.103589, 0.7829198, -0.7783121, 0.147595, 0.004834562, -0.03030178, 0.01615144, -0.05454898, 0.05500003, 
363.7347, -1.099523, 1.564496, 0.1792457, 1.108651, 0.7827801, -0.7782598, 0.1475936, 0.003787364, -0.03030101, 0.01615128, -0.05454478, 0.05500007, 
363.7847, -1.099557, 1.560778, 0.1792465, 1.112839, 0.7826754, -0.7782074, 0.1475921, 0.0029147, -0.03030091, 0.01615115, -0.05454098, 0.055, 
363.8347, -1.099592, 1.557671, 0.1792465, 1.116348, 0.7825707, -0.778155, 0.1475906, 0.002181662, -0.03030047, 0.01615098, -0.05453741, 0.05500006, 
363.8847, -1.099645, 1.555088, 0.1792465, 1.119262, 0.7824835, -0.7781376, 0.1475893, 0.001570796, -0.03030038, 0.01615085, -0.05453441, 0.055, 
363.9347, -1.099523, 1.549207, 0.1792471, 1.125982, 0.7823962, -0.7781202, 0.1475885, 0.001064651, -0.03029941, 0.01615133, -0.05453226, 0.05500005, 
363.9846, -1.099505, 1.54425, 0.1792481, 1.131619, 0.7823439, -0.7780852, 0.1475872, 0.0006457719, -0.03029829, 0.01615112, -0.05453004, 0.05500003, 
364.0346, -1.09954, 1.540113, 0.1792487, 1.136297, 0.7822915, -0.7780678, 0.1475859, 0.000296706, -0.03029823, 0.01615098, -0.05452798, 0.055, 
364.0846, -1.099592, 1.53664, 0.1792489, 1.140206, 0.7822565, -0.7780503, 0.147585, 0, -0.03029756, 0.0161508, -0.054526, 0.05499998, 
364.1346, -1.099645, 1.53376, 0.1792485, 1.143452, 0.7822042, -0.7780328, 0.1475841, -0.0002443461, -0.03029744, 0.01615057, -0.05452438, 0.05499994, 
364.1846, -1.099505, 1.527634, 0.1792492, 1.150469, 0.7821693, -0.7780328, 0.1475836, -0.0004537856, -0.03029614, 0.01615098, -0.05452362, 0.055, 
364.2346, -1.099505, 1.522468, 0.1792498, 1.156316, 0.7821344, -0.7780154, 0.1475828, -0.0006108652, -0.0302952, 0.01615058, -0.05452249, 0.055, 
364.2846, -1.09954, 1.518157, 0.1792503, 1.161202, 0.7821169, -0.7780154, 0.1475817, -0.0007504916, -0.0302949, 0.01615044, -0.05452143, 0.05499998, 
364.3346, -1.099592, 1.514544, 0.1792504, 1.165269, 0.7820995, -0.777998, 0.1475809, -0.0008726646, -0.03029417, 0.01615017, -0.05452042, 0.05500004, 
364.3846, -1.099645, 1.511542, 0.1792502, 1.168655, 0.7820821, -0.777998, 0.1475806, -0.0009773844, -0.03029387, 0.01614992, -0.05451967, 0.055, 
364.4345, -1.099505, 1.505312, 0.1792505, 1.175776, 0.7820471, -0.777998, 0.1475805, -0.001047197, -0.03029286, 0.01615015, -0.05451972, 0.05500004, 
364.4845, -1.099505, 1.500076, 0.1792511, 1.181728, 0.7820471, -0.777998, 0.14758, -0.001117011, -0.03029179, 0.01614992, -0.05451931, 0.05500001, 
364.5345, -1.09954, 1.495695, 0.1792515, 1.186684, 0.7820296, -0.7779805, 0.1475791, -0.001186824, -0.03029169, 0.01614959, -0.05451881, 0.05500004, 
364.5845, -1.099592, 1.49203, 0.1792517, 1.190821, 0.7820296, -0.7779805, 0.1475786, -0.00122173, -0.03029089, 0.01614937, -0.05451835, 0.055, 
364.6345, -1.099627, 1.488975, 0.1792516, 1.194259, 0.7820122, -0.7779805, 0.1475785, -0.00127409, -0.03029065, 0.01614911, -0.05451802, 0.055, 
364.6845, -1.099296, 1.478329, 0.1792532, 1.206476, 0.7819774, -0.777998, 0.1475791, -0.001291544, -0.03028963, 0.01615012, -0.05451927, 0.05500003, 
364.7345, -1.099226, 1.46934, 0.1792527, 1.216721, 0.7819774, -0.7779805, 0.147578, -0.00132645, -0.03028789, 0.01614967, -0.05451914, 0.05499999, 
364.7845, -1.099278, 1.461818, 0.1792509, 1.225239, 0.7819774, -0.7779631, 0.1475766, -0.001343903, -0.03028665, 0.01614933, -0.05451874, 0.05500004, 
364.8344, -1.099365, 1.4555, 0.1792503, 1.232342, 0.7819599, -0.7779631, 0.1475755, -0.001361357, -0.03028593, 0.01614901, -0.05451833, 0.05500004, 
364.8844, -1.099453, 1.450246, 0.1792503, 1.238259, 0.7819599, -0.7779631, 0.147575, -0.00137881, -0.03028485, 0.01614864, -0.05451804, 0.05500004, 
364.9344, -1.099121, 1.436999, 0.1792521, 1.253443, 0.7819249, -0.7779805, 0.1475754, -0.001396263, -0.03028332, 0.01614954, -0.05451948, 0.055, 
364.9844, -1.099051, 1.425829, 0.1792548, 1.266149, 0.7819249, -0.7779631, 0.1475743, -0.001396263, -0.03028126, 0.01614886, -0.05451963, 0.05500001, 
365.0344, -1.099139, 1.416474, 0.1792542, 1.276726, 0.7819249, -0.7779456, 0.1475729, -0.001413717, -0.03027986, 0.01614819, -0.05451934, 0.05500002, 
365.0844, -1.099243, 1.408655, 0.179252, 1.28554, 0.7819249, -0.7779456, 0.1475718, -0.001413717, -0.03027876, 0.01614776, -0.05451914, 0.05499996, 
365.1344, -1.099365, 1.402128, 0.1792508, 1.292888, 0.7819249, -0.7779281, 0.1475716, -0.00143117, -0.03027777, 0.0161474, -0.05451907, 0.05500002, 
365.1844, -1.098947, 1.385931, 0.1792527, 1.31144, 0.7818726, -0.7779631, 0.1475726, -0.00143117, -0.03027578, 0.01614837, -0.05452114, 0.055, 
365.2343, -1.098877, 1.372283, 0.1792596, 1.326974, 0.78189, -0.7779456, 0.1475711, -0.00143117, -0.03027359, 0.0161474, -0.05452157, 0.05500001, 
365.2843, -1.098964, 1.360851, 0.1792614, 1.339907, 0.78189, -0.7779281, 0.1475693, -0.00143117, -0.0302722, 0.01614667, -0.0545214, 0.05500003, 
365.3343, -1.099104, 1.351286, 0.1792599, 1.350693, 0.7818726, -0.7779107, 0.1475683, -0.00143117, -0.03027091, 0.01614611, -0.05452121, 0.055, 
365.3843, -1.099243, 1.34331, 0.1792564, 1.359664, 0.7818726, -0.7779107, 0.1475679, -0.00143117, -0.03026977, 0.01614574, -0.05452131, 0.055, 
365.4343, -1.098807, 1.324967, 0.1792569, 1.380643, 0.7818377, -0.7779456, 0.1475699, -0.00143117, -0.03026734, 0.01614633, -0.05452375, 0.05500001, 
365.4843, -1.098737, 1.309538, 0.1792668, 1.398218, 0.7818377, -0.7779107, 0.1475682, -0.00143117, -0.03026494, 0.01614514, -0.05452426, 0.05500005, 
365.5343, -1.098842, 1.296605, 0.1792698, 1.412844, 0.7818377, -0.7778932, 0.1475662, -0.00143117, -0.03026333, 0.01614452, -0.05452434, 0.05499997, 
365.5843, -1.098999, 1.285784, 0.1792688, 1.425026, 0.7818377, -0.7778932, 0.1475652, -0.00143117, -0.03026204, 0.01614392, -0.05452421, 0.05499998, 
365.6342, -1.099156, 1.276761, 0.179265, 1.435184, 0.7818377, -0.7778932, 0.1475649, -0.00143117, -0.03026108, 0.01614344, -0.05452436, 0.05499993, 
365.6842, -1.098615, 1.255642, 0.1792638, 1.459357, 0.7817853, -0.7779281, 0.1475681, -0.001413717, -0.03025805, 0.01614373, -0.05452749, 0.05499999, 
365.7342, -1.098528, 1.237857, 0.1792779, 1.479603, 0.7818028, -0.7778932, 0.1475655, -0.001413717, -0.03025547, 0.0161424, -0.05452801, 0.05500001, 
365.7842, -1.098667, 1.22297, 0.1792837, 1.496463, 0.7818028, -0.7778758, 0.1475631, -0.001413717, -0.0302541, 0.01614169, -0.05452795, 0.055, 
365.8342, -1.098842, 1.210508, 0.1792834, 1.510495, 0.7817853, -0.7778758, 0.1475619, -0.001413717, -0.03025287, 0.01614107, -0.05452786, 0.055, 
365.8842, -1.099034, 1.200106, 0.1792796, 1.522206, 0.7817853, -0.7778584, 0.1475619, -0.001413717, -0.03025169, 0.0161405, -0.05452795, 0.05500002, 
365.9342, -1.09844, 1.176649, 0.1792754, 1.549049, 0.781733, -0.7779107, 0.1475657, -0.001413717, -0.03024841, 0.01614023, -0.05453161, 0.05500006, 
365.9842, -1.098353, 1.156909, 0.1792934, 1.571512, 0.7817504, -0.7778758, 0.147563, -0.001396263, -0.03024558, 0.01613856, -0.05453205, 0.05500004, 
366.0341, -1.098493, 1.140363, 0.1793009, 1.590239, 0.7817504, -0.7778584, 0.1475606, -0.001396263, -0.03024434, 0.01613755, -0.05453195, 0.05499998, 
366.0841, -1.098702, 1.12654, 0.1793013, 1.605825, 0.7817504, -0.7778409, 0.1475592, -0.001396263, -0.03024306, 0.01613701, -0.05453191, 0.05500001, 
366.1341, -1.098929, 1.114986, 0.1792965, 1.618828, 0.7817504, -0.7778409, 0.1475595, -0.001396263, -0.03024226, 0.01613657, -0.05453213, 0.05500002, 
